TMC,Severity,Start_Lng,Start_Lat,City,County,State,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Hour,Weekday,Number,Street,Zipcode,Precipitation(in),Wind_Speed(mph),Wind_Chill(F)
201.0,2.0,-95.92147800000001,39.058407,Topeka,Shawnee,KS,28.9,89.0,29.76,7.0,SW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Wed,,I-70 W,66615,,3.5,25.2
201.0,2.0,-94.747772,38.941399,Lenexa,Johnson,KS,30.0,100.0,29.79,3.0,SW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Wed,,I-35 S,66215,,8.1,22.4
201.0,2.0,-94.654495,39.045425,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Wed,,I-35 N,66106,,,
201.0,2.0,-94.714043,38.972019,Overland Park,Johnson,KS,30.0,100.0,29.79,3.0,SW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,,US-69 S,66214,,8.1,22.4
201.0,2.0,-94.877983,39.097305,Bonner Springs,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,,I-70 E,66012,,,
201.0,2.0,-94.714417,38.935509,Overland Park,Johnson,KS,30.0,100.0,29.76,10.0,WSW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,,I-435 W,66210,,10.4,21.1
201.0,2.0,-94.67527,39.092361,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,233.0,S 42nd St,66106-1001,,,
201.0,3.0,-94.656311,39.044441,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Day,9.0,Wed,3253.0,S 24th St,66106,,,
201.0,3.0,-94.68061800000001,39.075691,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,9.0,Wed,,I-635 S,66106,,,
201.0,3.0,-94.65151999999999,38.931067999999996,Leawood,Johnson,KS,32.0,85.0,29.81,10.0,WSW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Wed,,I-435 E,66211,,15.0,21.6
201.0,3.0,-94.92842900000001,38.781044,Gardner,Johnson,KS,33.1,82.0,29.8,10.0,SW,Mostly Cloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,11.0,Wed,,I-35 S,66030,,17.3,22.2
201.0,3.0,-94.761719,38.941189,Lenexa,Johnson,KS,34.0,70.0,29.79,10.0,WSW,Mostly Cloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Wed,10412.0,Lackman Rd,66219,,13.8,24.6
201.0,3.0,-94.693924,39.007934999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,17.0,Wed,,I-35 S,66203,,,
201.0,3.0,-94.693184,39.014664,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Wed,,Shawnee Mission Pkwy,66203,,,
201.0,3.0,-94.614975,39.098675,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,4.0,Thu,,I-670 E,66118,,,
201.0,2.0,-94.799301,38.869175,Olathe,Johnson,KS,18.0,92.0,30.14,3.0,Calm,Partly Cloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Thu,,I-35 S,66061,,,
201.0,3.0,-94.776398,38.970657,Lenexa,Johnson,KS,23.0,100.0,30.19,2.5,East,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Thu,,I-435 S,66219,,3.5,18.4
201.0,2.0,-94.760635,39.10508,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Thu,,N 78th St,66112,,,
201.0,3.0,-94.711372,38.978733,Overland Park,Johnson,KS,30.0,88.0,30.22,4.0,NE,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Thu,,I-35 N,66214,,4.6,25.2
201.0,2.0,-94.676331,38.890873,Overland Park,Johnson,KS,30.0,82.0,30.24,6.0,East,Haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Fri,,US-69 N,66213,,11.5,20.5
201.0,3.0,-94.693924,39.007934999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,15.0,Fri,,I-35 S,66203,,,
201.0,3.0,-94.732986,38.956387,Lenexa,Johnson,KS,41.0,100.0,29.46,0.8,SE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,13.0,Sat,,W 95th St,66215,0.0,9.2,35.2
201.0,3.0,-94.68679,39.03352,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Mon,,I-35 N,66203,,,
201.0,2.0,-94.816315,38.941928999999995,Lenexa,Johnson,KS,19.9,68.0,30.43,10.0,ESE,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Mon,,Woodland Rd,66220,,10.4,8.6
201.0,3.0,-94.655762,39.146015000000006,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Mon,,KS-5 W,66104,,,
201.0,2.0,-94.852791,38.941246,Lenexa,Johnson,KS,23.0,81.0,30.31,10.0,ENE,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Tue,,KS-10 E,66227,,10.4,12.4
201.0,3.0,-94.64829300000001,39.097149,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Tue,279.0,S 16th St,66102,,,
201.0,3.0,-94.705673,38.931835,Overland Park,Johnson,KS,32.0,96.0,30.16,3.0,North,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Tue,,US-69 S,66210,,9.2,24.2
201.0,3.0,-94.771538,38.912457,Olathe,Johnson,KS,21.9,100.0,30.21,1.8,NNW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,5.0,Wed,,I-35 N,66062,,13.8,9.2
201.0,2.0,-94.852791,38.941246,Lenexa,Johnson,KS,21.0,96.0,30.25,5.0,NNW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Wed,,KS-10 E,66227,,18.4,6.2
201.0,3.0,-94.92842900000001,38.781044,Gardner,Johnson,KS,21.0,96.0,30.25,5.0,NNW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Wed,,I-35 S,66030,,18.4,6.2
201.0,2.0,-94.697098,38.911537,Overland Park,Johnson,KS,21.2,93.0,30.24,4.0,North,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Wed,,US-69 N,66213,,13.8,8.3
201.0,2.0,-94.88595600000001,38.947403,Lenexa,Johnson,KS,21.0,96.0,30.3,4.0,NNW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,6.0,Wed,,S Cedar Creek Pkwy,66227,,16.1,7.1
201.0,2.0,-94.78899399999999,38.890831,Olathe,Johnson,KS,19.9,100.0,30.28,5.0,NNW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Wed,,I-35 N,66062,,12.7,7.3
201.0,2.0,-94.882065,39.096053999999995,Bonner Springs,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Wed,34.0,S 130th St,66012,,,
246.0,3.0,-94.64924599999999,39.096004,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,1.0,Tue,,I-70 E,66102,,,
201.0,3.0,-94.67363,39.039970000000004,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,3.0,Tue,,US-69 S,66202,,,
201.0,2.0,-94.816315,38.941928999999995,Lenexa,Johnson,KS,21.0,92.0,30.29,9.0,WSW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,,Woodland Rd,66220,,5.8,13.4
201.0,3.0,-95.587189,39.031269,Tecumseh,Shawnee,KS,21.0,81.0,30.1,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Thu,,I-70 E,66542,,3.5,16.2
201.0,3.0,-94.771538,38.912457,Olathe,Johnson,KS,42.1,53.0,30.03,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Thu,,I-35 N,66062,,4.6,39.2
201.0,3.0,-94.673088,39.040787,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Thu,,US-69 S,66202,,,
201.0,3.0,-94.784576,39.007191,Shawnee,Johnson,KS,35.1,64.0,30.03,10.0,North,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,17.0,Thu,,I-435 N,66217,,,
201.0,3.0,-94.722649,38.935284,Overland Park,Johnson,KS,34.0,73.0,29.99,10.0,South,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Thu,,I-435 E,66210,,5.8,28.8
201.0,3.0,-94.68679,39.03352,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Thu,,I-35 N,66203,,,
201.0,3.0,-94.69149,39.022881,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Thu,,I-35 N,66203,,,
201.0,3.0,-94.646568,39.047665,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Thu,,I-35 S,66103,,,
201.0,3.0,-94.711372,38.978733,Overland Park,Johnson,KS,33.1,75.0,30.01,10.0,SSE,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,19.0,Thu,,I-35 N,66214,,4.6,28.7
203.0,3.0,-94.693924,39.007934999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,19.0,Thu,,I-35 S,66203,,,
201.0,3.0,-94.658569,39.044163,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,7.0,Fri,,I-35 N,66202,,,
201.0,3.0,-94.693924,39.007934999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Fri,,I-35 S,66203,,,
201.0,3.0,-94.693924,39.007934999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,15.0,Fri,,I-35 S,66203,,,
201.0,3.0,-95.09259,39.04472,Tonganoxie,Leavenworth,KS,24.1,91.0,30.01,10.0,WNW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,7.0,Sat,,I-70 W,66086,,4.6,18.2
203.0,3.0,-94.648064,39.095515999999996,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Sat,,I-70 E,66102,,,
203.0,3.0,-94.702011,38.988548,Overland Park,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Sun,,I-35 N,66204,,,
201.0,2.0,-94.670082,38.932121,Overland Park,Johnson,KS,57.9,87.0,29.6,10.0,SSW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,5.0,Mon,,I-435 E,66210,,11.5,
201.0,3.0,-94.67935200000001,39.104209999999995,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Mon,,I-70 E,66102,,,
201.0,2.0,-94.816315,38.941928999999995,Lenexa,Johnson,KS,55.0,80.0,29.71,10.0,West,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Mon,,Woodland Rd,66220,,10.4,
201.0,2.0,-94.65151999999999,38.931067999999996,Leawood,Johnson,KS,55.0,80.0,29.71,10.0,West,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Mon,,I-435 E,66211,,10.4,
241.0,3.0,-94.618484,39.111709999999995,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,11.0,Mon,,I-70 W,66101,,,
201.0,3.0,-94.680634,39.090763,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Mon,,I-635 S,66106,,,
203.0,3.0,-94.67047099999999,39.143378999999996,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Mon,,I-635 S,66104,,,
201.0,3.0,-94.693924,39.007934999999996,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,7.0,Tue,,I-35 S,66203,,,
201.0,2.0,-94.718819,38.971012,Overland Park,Johnson,KS,39.9,73.0,30.18,10.0,NW,Clear,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Day,8.0,Tue,,W 87th Street Pkwy,66214,,16.1,31.4
201.0,2.0,-94.882065,39.096053999999995,Bonner Springs,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,11.0,Tue,34.0,S 130th St,66012,,,
201.0,2.0,-94.67156999999999,39.039809999999996,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Wed,,I-635 N,66202,,,
201.0,3.0,-94.608696,38.936623,Leawood,Johnson,KS,37.0,39.0,30.5,10.0,NW,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Wed,,I-435 E,66211,,12.7,28.9
201.0,2.0,-94.705673,38.931835,Overland Park,Johnson,KS,30.0,59.0,30.46,10.0,North,Clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,21.0,Wed,,US-69 S,66210,,3.5,26.5
201.0,3.0,-94.680634,39.090763,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Thu,,I-635 S,66106,,,
201.0,3.0,-94.771538,38.912457,Olathe,Johnson,KS,37.0,52.0,30.26,10.0,SE,Partly Cloudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Thu,,I-35 N,66062,,6.9,31.6
201.0,3.0,-94.69149,39.022881,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Thu,,I-35 N,66203,,,
201.0,2.0,-94.696678,38.910938,Overland Park,Johnson,KS,37.9,57.0,30.2,10.0,SE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,22.0,Thu,,US-69 S,66213,,8.1,32.1
201.0,3.0,-95.001373,38.746227000000005,Edgerton,Johnson,KS,33.1,100.0,30.06,2.0,East,Light Snow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,17.0,Fri,,I-35 N,66021,0.01,8.1,26.1
201.0,3.0,-94.890961,38.947876,Lenexa,Johnson,KS,37.0,93.0,30.17,10.0,SE,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,9.0,Fri,,KS-10 W,66227,0.02,10.4,29.8
241.0,2.0,-94.883492,38.947151,Lenexa,Johnson,KS,37.0,93.0,30.15,7.0,SE,Light Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Fri,,KS-10 E,66227,0.03,12.7,28.9
245.0,3.0,-95.344032,38.996693,Lawrence,Douglas,KS,37.9,89.0,30.13,4.0,SE,Light Rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,11.0,Fri,,I-70 W,66049,0.03,5.8,33.5
201.0,3.0,-94.820091,39.157115999999995,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,14.0,Fri,,I-435 N,66109,,,
201.0,3.0,-94.68145,39.116489,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,19.0,Fri,,State Ave,66102,,,
201.0,3.0,-94.67400400000001,39.140484,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Sat,,I-635 S,66104,,,
201.0,3.0,-94.760635,39.10508,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Sat,,N 78th St,66112,,,
203.0,3.0,-94.761719,38.941189,Lenexa,Johnson,KS,30.0,100.0,30.07,0.5,NNE,Snow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,10.0,Sat,10412.0,Lackman Rd,66219,0.0,10.4,21.1
201.0,3.0,-94.677666,39.103802,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,12.0,Sat,,I-70 E,66102,,,
201.0,3.0,-94.789307,39.042010999999995,Shawnee,Johnson,KS,30.0,96.0,30.06,0.5,North,Snow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,13.0,Sat,,I-435 S,66217,0.0,12.7,20.0
245.0,3.0,-95.91626,39.058453,Topeka,Shawnee,KS,32.0,85.0,30.3,4.0,NNW,Light Snow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,21.0,Sat,,I-70 W,66615,0.0,8.1,24.8
203.0,3.0,-94.681786,39.117126,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Sun,,I-635 S,66102,,,
201.0,3.0,-94.680634,39.090763,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Sun,,I-635 S,66106,,,
203.0,3.0,-94.760635,39.10508,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Sun,,N 78th St,66112,,,
201.0,3.0,-94.67495,39.102802000000004,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,9.0,Sun,,I-70 E,66102,,,
203.0,3.0,-94.67495,39.102802000000004,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,20.0,Sun,,I-70 E,66102,,,
203.0,3.0,-94.608696,38.936623,Leawood,Johnson,KS,28.0,88.0,30.48,10.0,NNW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,20.0,Sun,,I-435 E,66211,,3.5,24.2
201.0,2.0,-94.852791,38.941246,Lenexa,Johnson,KS,26.1,100.0,30.41,1.5,SW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Mon,,KS-10 E,66227,,6.9,18.4
201.0,3.0,-94.608238,39.075691,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Mon,,I-35 S,66103,,,
201.0,2.0,-94.784576,39.007191,Shawnee,Johnson,KS,25.0,100.0,30.41,0.8,WSW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Mon,,I-435 N,66217,,6.9,17.1
201.0,3.0,-94.618774,39.071049,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Mon,,S 7th Street Trfy,66103,,,
201.0,3.0,-94.673088,39.040787,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Mon,,US-69 S,66202,,,
201.0,3.0,-94.608696,38.936623,Leawood,Johnson,KS,28.0,100.0,30.31,2.5,SW,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Mon,,I-435 E,66211,,10.4,18.6
201.0,3.0,-94.67871099999999,39.05267,Kansas City,Wyandotte,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,18.0,Mon,,I-635 N,66106,,,
201.0,3.0,-94.608696,38.936623,Leawood,Johnson,KS,30.0,100.0,30.27,0.5,SSW,Light Freezing Fog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,6.0,Tue,,I-435 E,66211,,11.5,20.5
201.0,2.0,-94.697929,38.993183,Overland Park,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Tue,,I-35 S,66204,,,
201.0,2.0,-94.68679,39.03352,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Tue,,I-35 N,66203,,,
201.0,2.0,-94.787849,38.94154,Lenexa,Johnson,KS,30.0,100.0,30.23,0.5,South,Light Freezing Fog,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Tue,,KS-10 E,66219,,9.2,21.7
201.0,2.0,-94.816315,38.941928999999995,Lenexa,Johnson,KS,30.0,100.0,30.27,0.5,SSW,Light Freezing Fog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,8.0,Tue,,Woodland Rd,66220,,11.5,20.5
201.0,3.0,-94.68679,39.03352,Shawnee,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,16.0,Tue,,I-35 N,66203,,,
201.0,3.0,-94.761719,38.941189,Lenexa,Johnson,KS,32.0,100.0,30.18,0.2,WSW,Fog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night,21.0,Tue,10412.0,Lackman Rd,66219,,5.8,26.4
201.0,2.0,-94.732208,38.934886999999996,Lenexa,Johnson,KS,30.0,100.0,30.25,1.0,North,Overcast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Wed,,I-435 E,66215,,4.6,25.2
201.0,2.0,-94.66836500000001,39.041306,Mission,Johnson,KS,,,,,North,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day,7.0,Wed,,I-35 N,66202,,,
